2026-03-29 05:18:30,727 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/sun0115/.netrc.
wandb: Currently logged in as: sunshines (sunshines-gmail-com) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run vc1xkb0u
wandb: Tracking run with wandb version 0.24.2
wandb: Run data is saved locally in /home/sun0115/nanochat-learn/nanochat/wandb/run-20260329_051831-vc1xkb0u
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run d24_r32_adamw_partial_fr20_mixv1_2026-03-29_0518_s1024_gc
wandb: ⭐️ View project at https://wandb.ai/sunshines-gmail-com/nanochat-sft
wandb: 🚀 View run at https://wandb.ai/sunshines-gmail-com/nanochat-sft/runs/vc1xkb0u
2026-03-29 05:18:32,285 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Loading model from /home/sun0115/.cache/nanochat/base_checkpoints/d24_asp48_track with step 820230
2026-03-29 05:18:33,936 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Building model with config: {'sequence_len': 2048, 'vocab_size': 32768, 'n_layer': 24, 'n_head': 9, 'n_kv_head': 9, 'n_embd': 1152, 'window_pattern': 'L'}
Gradient checkpointing enabled (activation recomputation in backward)
TORCH_COMPILE_DISABLE=1, skipping torch.compile
Froze first 20 of 24 transformer layers
Froze token and value embeddings
Froze residual scaling parameters
Trainable params after freezing/adaptation: 101,450,304 / 910,691,760 (11.14%)
Tokens / micro-batch / rank: 1 x 1024 = 1,024
Tokens / micro-batch: 1,024
Total batch size 8,192 => gradient accumulation steps: 8
Scaling the LR for the AdamW parameters ∝1/√(1152/768) = 0.816497
Using AdamW-only mode for fine-tuning (no Muon)
Using paged_adamw8bit for trainable params
Using dataset preset: reasoning_focus_v1
Train dataset conversations: 199,892
Val dataset conversations: 29,849
Step 00000 | Validation bpb: 0.7503
step 00001 (0.33%) | loss: 1.454233 | lrm: 0.02 | dt: 655.52ms | tok/sec: 12,496 | mfu: 4.04 | epoch: 1 | total time: 0.00m
step 00014 (4.67%) | loss: 2.251244 | lrm: 0.23 | dt: 467.56ms | tok/sec: 17,520 | mfu: 5.67 | epoch: 1 | total time: 0.03m
step 00015 (5.00%) | loss: 2.524829 | lrm: 0.25 | dt: 484.35ms | tok/sec: 16,913 | mfu: 5.47 | epoch: 1 | total time: 0.04m
step 00016 (5.33%) | loss: 2.749976 | lrm: 0.27 | dt: 486.38ms | tok/sec: 16,842 | mfu: 5.45 | epoch: 1 | total time: 0.05m
step 00017 (5.67%) | loss: 2.710676 | lrm: 0.28 | dt: 478.99ms | tok/sec: 17,102 | mfu: 5.53 | epoch: 1 | total time: 0.06m
step 00018 (6.00%) | loss: 2.903313 | lrm: 0.30 | dt: 476.43ms | tok/sec: 17,194 | mfu: 5.56 | epoch: 1 | total time: 0.06m
step 00019 (6.33%) | loss: 2.787901 | lrm: 0.32 | dt: 475.35ms | tok/sec: 17,233 | mfu: 5.57 | epoch: 1 | total time: 0.07m
step 00020 (6.67%) | loss: 2.710762 | lrm: 0.33 | dt: 481.77ms | tok/sec: 17,003 | mfu: 5.50 | epoch: 1 | total time: 0.08m
step 00021 (7.00%) | loss: 2.857331 | lrm: 0.35 | dt: 490.33ms | tok/sec: 16,706 | mfu: 5.40 | epoch: 1 | total time: 0.09m
step 00022 (7.33%) | loss: 2.886810 | lrm: 0.37 | dt: 487.34ms | tok/sec: 16,809 | mfu: 5.44 | epoch: 1 | total time: 0.10m
step 00023 (7.67%) | loss: 3.038905 | lrm: 0.38 | dt: 487.87ms | tok/sec: 16,791 | mfu: 5.43 | epoch: 1 | total time: 0.10m
step 00024 (8.00%) | loss: 3.183662 | lrm: 0.40 | dt: 479.23ms | tok/sec: 17,093 | mfu: 5.53 | epoch: 1 | total time: 0.11m
step 00025 (8.33%) | loss: 3.047177 | lrm: 0.42 | dt: 478.49ms | tok/sec: 17,120 | mfu: 5.54 | epoch: 1 | total time: 0.12m
Step 00025 | Validation bpb: 0.8198
2026-03-29 05:19:35,671 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Saved model parameters to: /home/sun0115/.cache/nanochat/chatsft_checkpoints/d24_r32_adamw_partial_fr20_mixv1_2026-03-29_0518_s1024_gc/best/model_000025.pt
2026-03-29 05:19:35,672 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Saved metadata to: /home/sun0115/.cache/nanochat/chatsft_checkpoints/d24_r32_adamw_partial_fr20_mixv1_2026-03-29_0518_s1024_gc/best/meta_000025.json
Saved best checkpoint at step 25 (val_bpb=0.8198)
step 00026 (8.67%) | loss: 2.964329 | lrm: 0.43 | dt: 644.82ms | tok/sec: 12,704 | mfu: 4.11 | epoch: 1 | total time: 0.13m
step 00027 (9.00%) | loss: 2.991750 | lrm: 0.45 | dt: 464.71ms | tok/sec: 17,628 | mfu: 5.70 | epoch: 1 | total time: 0.14m
step 00028 (9.33%) | loss: 2.968138 | lrm: 0.47 | dt: 468.35ms | tok/sec: 17,491 | mfu: 5.66 | epoch: 1 | total time: 0.15m
step 00029 (9.67%) | loss: 2.899741 | lrm: 0.48 | dt: 457.87ms | tok/sec: 17,891 | mfu: 5.79 | epoch: 1 | total time: 0.15m
step 00030 (10.00%) | loss: 2.852349 | lrm: 0.50 | dt: 475.41ms | tok/sec: 17,231 | mfu: 5.57 | epoch: 1 | total time: 0.16m
step 00031 (10.33%) | loss: 2.821955 | lrm: 0.52 | dt: 450.06ms | tok/sec: 18,202 | mfu: 5.89 | epoch: 1 | total time: 0.17m
step 00032 (10.67%) | loss: 2.830282 | lrm: 0.53 | dt: 449.38ms | tok/sec: 18,229 | mfu: 5.90 | epoch: 1 | total time: 0.18m
step 00033 (11.00%) | loss: 2.779661 | lrm: 0.55 | dt: 467.34ms | tok/sec: 17,528 | mfu: 5.67 | epoch: 1 | total time: 0.18m
step 00034 (11.33%) | loss: 2.740704 | lrm: 0.57 | dt: 476.36ms | tok/sec: 17,197 | mfu: 5.56 | epoch: 1 | total time: 0.19m
step 00035 (11.67%) | loss: 2.776374 | lrm: 0.58 | dt: 463.42ms | tok/sec: 17,677 | mfu: 5.72 | epoch: 1 | total time: 0.20m
step 00036 (12.00%) | loss: 2.838302 | lrm: 0.60 | dt: 504.42ms | tok/sec: 16,240 | mfu: 5.25 | epoch: 1 | total time: 0.21m
step 00037 (12.33%) | loss: 2.815699 | lrm: 0.62 | dt: 396.25ms | tok/sec: 20,673 | mfu: 6.69 | epoch: 1 | total time: 0.21m
step 00038 (12.67%) | loss: 2.778563 | lrm: 0.63 | dt: 451.98ms | tok/sec: 18,124 | mfu: 5.86 | epoch: 1 | total time: 0.22m
step 00039 (13.00%) | loss: 2.666313 | lrm: 0.65 | dt: 476.19ms | tok/sec: 17,203 | mfu: 5.56 | epoch: 1 | total time: 0.23m
step 00040 (13.33%) | loss: 2.667700 | lrm: 0.67 | dt: 456.39ms | tok/sec: 17,949 | mfu: 5.81 | epoch: 1 | total time: 0.24m
step 00041 (13.67%) | loss: 2.701134 | lrm: 0.68 | dt: 463.17ms | tok/sec: 17,686 | mfu: 5.72 | epoch: 1 | total time: 0.25m
step 00042 (14.00%) | loss: 2.774421 | lrm: 0.70 | dt: 461.15ms | tok/sec: 17,764 | mfu: 5.75 | epoch: 1 | total time: 0.25m
step 00043 (14.33%) | loss: 2.801788 | lrm: 0.72 | dt: 558.89ms | tok/sec: 14,657 | mfu: 4.74 | epoch: 1 | total time: 0.26m
step 00044 (14.67%) | loss: 2.815702 | lrm: 0.73 | dt: 410.98ms | tok/sec: 19,932 | mfu: 6.45 | epoch: 1 | total time: 0.27m
step 00045 (15.00%) | loss: 2.845522 | lrm: 0.75 | dt: 475.29ms | tok/sec: 17,235 | mfu: 5.58 | epoch: 1 | total time: 0.28m
step 00046 (15.33%) | loss: 2.987565 | lrm: 0.77 | dt: 499.07ms | tok/sec: 16,414 | mfu: 5.31 | epoch: 1 | total time: 0.29m
step 00047 (15.67%) | loss: 3.173987 | lrm: 0.78 | dt: 459.16ms | tok/sec: 17,841 | mfu: 5.77 | epoch: 1 | total time: 0.29m
step 00048 (16.00%) | loss: 3.184633 | lrm: 0.80 | dt: 489.59ms | tok/sec: 16,732 | mfu: 5.41 | epoch: 1 | total time: 0.30m
step 00049 (16.33%) | loss: 3.493003 | lrm: 0.82 | dt: 467.69ms | tok/sec: 17,515 | mfu: 5.67 | epoch: 1 | total time: 0.31m
step 00050 (16.67%) | loss: 3.413431 | lrm: 0.83 | dt: 392.81ms | tok/sec: 20,855 | mfu: 6.75 | epoch: 1 | total time: 0.32m
Step 00050 | Validation bpb: 1.0005
step 00051 (17.00%) | loss: 3.320572 | lrm: 0.85 | dt: 444.37ms | tok/sec: 18,435 | mfu: 5.96 | epoch: 1 | total time: 0.32m
step 00052 (17.33%) | loss: 3.243240 | lrm: 0.87 | dt: 445.46ms | tok/sec: 18,390 | mfu: 5.95 | epoch: 1 | total time: 0.33m
step 00053 (17.67%) | loss: 3.182055 | lrm: 0.88 | dt: 446.00ms | tok/sec: 18,367 | mfu: 5.94 | epoch: 1 | total time: 0.34m
step 00054 (18.00%) | loss: 3.083389 | lrm: 0.90 | dt: 443.93ms | tok/sec: 18,453 | mfu: 5.97 | epoch: 1 | total time: 0.35m
step 00055 (18.33%) | loss: 3.047062 | lrm: 0.92 | dt: 444.71ms | tok/sec: 18,420 | mfu: 5.96 | epoch: 1 | total time: 0.35m
step 00056 (18.67%) | loss: 2.981605 | lrm: 0.93 | dt: 445.72ms | tok/sec: 18,379 | mfu: 5.95 | epoch: 1 | total time: 0.36m
step 00057 (19.00%) | loss: 2.992041 | lrm: 0.95 | dt: 443.53ms | tok/sec: 18,469 | mfu: 5.97 | epoch: 1 | total time: 0.37m
step 00058 (19.33%) | loss: 2.998620 | lrm: 0.97 | dt: 443.63ms | tok/sec: 18,465 | mfu: 5.97 | epoch: 1 | total time: 0.38m
step 00059 (19.67%) | loss: 2.978724 | lrm: 0.98 | dt: 390.63ms | tok/sec: 20,971 | mfu: 6.78 | epoch: 1 | total time: 0.38m
step 00060 (20.00%) | loss: 2.863867 | lrm: 1.00 | dt: 442.64ms | tok/sec: 18,507 | mfu: 5.99 | epoch: 1 | total time: 0.39m
step 00061 (20.33%) | loss: 2.901981 | lrm: 1.00 | dt: 442.99ms | tok/sec: 18,492 | mfu: 5.98 | epoch: 1 | total time: 0.40m
step 00062 (20.67%) | loss: 2.975099 | lrm: 1.00 | dt: 443.17ms | tok/sec: 18,484 | mfu: 5.98 | epoch: 1 | total time: 0.40m
step 00063 (21.00%) | loss: 3.212325 | lrm: 1.00 | dt: 445.23ms | tok/sec: 18,399 | mfu: 5.95 | epoch: 1 | total time: 0.41m
step 00064 (21.33%) | loss: 3.335362 | lrm: 1.00 | dt: 442.98ms | tok/sec: 18,493 | mfu: 5.98 | epoch: 1 | total time: 0.42m
step 00065 (21.67%) | loss: 3.343888 | lrm: 1.00 | dt: 444.07ms | tok/sec: 18,447 | mfu: 5.97 | epoch: 1 | total time: 0.43m
step 00066 (22.00%) | loss: 3.300500 | lrm: 1.00 | dt: 443.85ms | tok/sec: 18,456 | mfu: 5.97 | epoch: 1 | total time: 0.43m
step 00067 (22.33%) | loss: 3.217252 | lrm: 1.00 | dt: 445.27ms | tok/sec: 18,397 | mfu: 5.95 | epoch: 1 | total time: 0.44m
step 00068 (22.67%) | loss: 3.191999 | lrm: 1.00 | dt: 444.03ms | tok/sec: 18,449 | mfu: 5.97 | epoch: 1 | total time: 0.45m
step 00069 (23.00%) | loss: 3.444353 | lrm: 1.00 | dt: 443.33ms | tok/sec: 18,478 | mfu: 5.98 | epoch: 1 | total time: 0.46m
step 00070 (23.33%) | loss: 3.408469 | lrm: 1.00 | dt: 392.85ms | tok/sec: 20,852 | mfu: 6.75 | epoch: 1 | total time: 0.46m
step 00071 (23.67%) | loss: 3.405637 | lrm: 1.00 | dt: 445.74ms | tok/sec: 18,378 | mfu: 5.95 | epoch: 1 | total time: 0.47m
step 00072 (24.00%) | loss: 3.376121 | lrm: 1.00 | dt: 392.05ms | tok/sec: 20,895 | mfu: 6.76 | epoch: 1 | total time: 0.48m
step 00073 (24.33%) | loss: 3.296044 | lrm: 1.00 | dt: 444.56ms | tok/sec: 18,427 | mfu: 5.96 | epoch: 1 | total time: 0.48m
step 00074 (24.67%) | loss: 3.213639 | lrm: 1.00 | dt: 445.36ms | tok/sec: 18,394 | mfu: 5.95 | epoch: 1 | total time: 0.49m
step 00075 (25.00%) | loss: 3.199112 | lrm: 1.00 | dt: 393.14ms | tok/sec: 20,837 | mfu: 6.74 | epoch: 1 | total time: 0.50m
Step 00075 | Validation bpb: 0.9520
step 00076 (25.33%) | loss: 3.273218 | lrm: 1.00 | dt: 456.65ms | tok/sec: 17,939 | mfu: 5.80 | epoch: 1 | total time: 0.51m
step 00077 (25.67%) | loss: 3.236434 | lrm: 1.00 | dt: 445.12ms | tok/sec: 18,404 | mfu: 5.95 | epoch: 1 | total time: 0.51m
step 00078 (26.00%) | loss: 3.319816 | lrm: 1.00 | dt: 458.46ms | tok/sec: 17,868 | mfu: 5.78 | epoch: 1 | total time: 0.52m
step 00079 (26.33%) | loss: 3.249284 | lrm: 1.00 | dt: 474.74ms | tok/sec: 17,255 | mfu: 5.58 | epoch: 1 | total time: 0.53m
step 00080 (26.67%) | loss: 3.196886 | lrm: 1.00 | dt: 458.95ms | tok/sec: 17,849 | mfu: 5.77 | epoch: 1 | total time: 0.54m
step 00081 (27.00%) | loss: 3.109028 | lrm: 1.00 | dt: 446.14ms | tok/sec: 18,362 | mfu: 5.94 | epoch: 1 | total time: 0.54m
step 00082 (27.33%) | loss: 3.123965 | lrm: 1.00 | dt: 471.87ms | tok/sec: 17,360 | mfu: 5.62 | epoch: 1 | total time: 0.55m
step 00083 (27.67%) | loss: 2.963927 | lrm: 1.00 | dt: 349.64ms | tok/sec: 23,430 | mfu: 7.58 | epoch: 1 | total time: 0.56m
step 00084 (28.00%) | loss: 2.867528 | lrm: 1.00 | dt: 444.61ms | tok/sec: 18,425 | mfu: 5.96 | epoch: 1 | total time: 0.56m
step 00085 (28.33%) | loss: 2.864578 | lrm: 1.00 | dt: 466.95ms | tok/sec: 17,543 | mfu: 5.68 | epoch: 1 | total time: 0.57m
step 00086 (28.67%) | loss: 2.814140 | lrm: 1.00 | dt: 468.28ms | tok/sec: 17,493 | mfu: 5.66 | epoch: 1 | total time: 0.58m
step 00087 (29.00%) | loss: 2.748754 | lrm: 1.00 | dt: 462.89ms | tok/sec: 17,697 | mfu: 5.72 | epoch: 1 | total time: 0.59m
step 00088 (29.33%) | loss: 2.750708 | lrm: 1.00 | dt: 444.92ms | tok/sec: 18,412 | mfu: 5.96 | epoch: 1 | total time: 0.60m
step 00089 (29.67%) | loss: 2.738960 | lrm: 1.00 | dt: 487.89ms | tok/sec: 16,790 | mfu: 5.43 | epoch: 1 | total time: 0.60m
step 00090 (30.00%) | loss: 2.786982 | lrm: 1.00 | dt: 445.91ms | tok/sec: 18,371 | mfu: 5.94 | epoch: 1 | total time: 0.61m
step 00091 (30.33%) | loss: 2.784449 | lrm: 1.00 | dt: 444.20ms | tok/sec: 18,442 | mfu: 5.97 | epoch: 1 | total time: 0.62m
step 00092 (30.67%) | loss: 2.753004 | lrm: 1.00 | dt: 448.37ms | tok/sec: 18,270 | mfu: 5.91 | epoch: 1 | total time: 0.63m
step 00093 (31.00%) | loss: 2.815675 | lrm: 1.00 | dt: 489.29ms | tok/sec: 16,742 | mfu: 5.42 | epoch: 1 | total time: 0.63m
step 00094 (31.33%) | loss: 2.909198 | lrm: 1.00 | dt: 453.90ms | tok/sec: 18,047 | mfu: 5.84 | epoch: 1 | total time: 0.64m
step 00095 (31.67%) | loss: 2.961018 | lrm: 1.00 | dt: 443.34ms | tok/sec: 18,477 | mfu: 5.98 | epoch: 1 | total time: 0.65m
step 00096 (32.00%) | loss: 2.992632 | lrm: 1.00 | dt: 445.34ms | tok/sec: 18,394 | mfu: 5.95 | epoch: 1 | total time: 0.66m
step 00097 (32.33%) | loss: 3.028124 | lrm: 1.00 | dt: 460.94ms | tok/sec: 17,772 | mfu: 5.75 | epoch: 1 | total time: 0.66m
step 00098 (32.67%) | loss: 3.028026 | lrm: 1.00 | dt: 475.42ms | tok/sec: 17,231 | mfu: 5.57 | epoch: 1 | total time: 0.67m
step 00099 (33.00%) | loss: 3.040720 | lrm: 1.00 | dt: 482.89ms | tok/sec: 16,964 | mfu: 5.49 | epoch: 1 | total time: 0.68m
step 00100 (33.33%) | loss: 2.976785 | lrm: 1.00 | dt: 479.28ms | tok/sec: 17,092 | mfu: 5.53 | epoch: 1 | total time: 0.69m
Step 00100 | Validation bpb: 1.0428
step 00101 (33.67%) | loss: 2.971168 | lrm: 1.00 | dt: 447.05ms | tok/sec: 18,324 | mfu: 5.93 | epoch: 1 | total time: 0.70m
step 00102 (34.00%) | loss: 2.919834 | lrm: 1.00 | dt: 444.61ms | tok/sec: 18,425 | mfu: 5.96 | epoch: 1 | total time: 0.70m
step 00103 (34.33%) | loss: 2.915477 | lrm: 1.00 | dt: 448.64ms | tok/sec: 18,259 | mfu: 5.91 | epoch: 1 | total time: 0.71m
step 00104 (34.67%) | loss: 2.906690 | lrm: 1.00 | dt: 459.05ms | tok/sec: 17,845 | mfu: 5.77 | epoch: 1 | total time: 0.72m
step 00105 (35.00%) | loss: 2.855757 | lrm: 1.00 | dt: 448.30ms | tok/sec: 18,273 | mfu: 5.91 | epoch: 1 | total time: 0.73m
step 00106 (35.33%) | loss: 2.871421 | lrm: 1.00 | dt: 447.64ms | tok/sec: 18,300 | mfu: 5.92 | epoch: 1 | total time: 0.73m
step 00107 (35.67%) | loss: 2.853069 | lrm: 1.00 | dt: 404.41ms | tok/sec: 20,256 | mfu: 6.55 | epoch: 1 | total time: 0.74m
step 00108 (36.00%) | loss: 2.826134 | lrm: 1.00 | dt: 402.81ms | tok/sec: 20,337 | mfu: 6.58 | epoch: 1 | total time: 0.75m
step 00109 (36.33%) | loss: 2.807928 | lrm: 1.00 | dt: 445.87ms | tok/sec: 18,373 | mfu: 5.94 | epoch: 1 | total time: 0.75m
step 00110 (36.67%) | loss: 2.732319 | lrm: 1.00 | dt: 447.06ms | tok/sec: 18,324 | mfu: 5.93 | epoch: 1 | total time: 0.76m
step 00111 (37.00%) | loss: 2.805300 | lrm: 1.00 | dt: 445.64ms | tok/sec: 18,382 | mfu: 5.95 | epoch: 1 | total time: 0.77m
step 00112 (37.33%) | loss: 2.872309 | lrm: 1.00 | dt: 448.90ms | tok/sec: 18,249 | mfu: 5.90 | epoch: 1 | total time: 0.78m
step 00113 (37.67%) | loss: 2.848456 | lrm: 1.00 | dt: 448.02ms | tok/sec: 18,285 | mfu: 5.91 | epoch: 1 | total time: 0.78m
step 00114 (38.00%) | loss: 2.931072 | lrm: 1.00 | dt: 451.05ms | tok/sec: 18,162 | mfu: 5.88 | epoch: 1 | total time: 0.79m
step 00115 (38.33%) | loss: 2.763934 | lrm: 1.00 | dt: 461.31ms | tok/sec: 17,758 | mfu: 5.74 | epoch: 1 | total time: 0.80m
step 00116 (38.67%) | loss: 2.712822 | lrm: 1.00 | dt: 444.29ms | tok/sec: 18,438 | mfu: 5.96 | epoch: 1 | total time: 0.81m
step 00117 (39.00%) | loss: 2.875687 | lrm: 1.00 | dt: 444.78ms | tok/sec: 18,418 | mfu: 5.96 | epoch: 1 | total time: 0.81m
step 00118 (39.33%) | loss: 2.947950 | lrm: 1.00 | dt: 394.53ms | tok/sec: 20,763 | mfu: 6.72 | epoch: 1 | total time: 0.82m
step 00119 (39.67%) | loss: 3.153099 | lrm: 1.00 | dt: 449.51ms | tok/sec: 18,224 | mfu: 5.90 | epoch: 1 | total time: 0.83m
step 00120 (40.00%) | loss: 3.104086 | lrm: 1.00 | dt: 446.72ms | tok/sec: 18,337 | mfu: 5.93 | epoch: 1 | total time: 0.83m
step 00121 (40.33%) | loss: 3.167419 | lrm: 1.00 | dt: 445.40ms | tok/sec: 18,392 | mfu: 5.95 | epoch: 1 | total time: 0.84m
step 00122 (40.67%) | loss: 3.120020 | lrm: 1.00 | dt: 446.67ms | tok/sec: 18,340 | mfu: 5.93 | epoch: 1 | total time: 0.85m
step 00123 (41.00%) | loss: 3.013903 | lrm: 1.00 | dt: 444.99ms | tok/sec: 18,409 | mfu: 5.96 | epoch: 1 | total time: 0.86m
step 00124 (41.33%) | loss: 3.039225 | lrm: 1.00 | dt: 444.23ms | tok/sec: 18,440 | mfu: 5.97 | epoch: 1 | total time: 0.86m
step 00125 (41.67%) | loss: 3.019277 | lrm: 1.00 | dt: 459.08ms | tok/sec: 17,844 | mfu: 5.77 | epoch: 1 | total time: 0.87m
Step 00125 | Validation bpb: 0.8403
step 00126 (42.00%) | loss: 3.040838 | lrm: 1.00 | dt: 445.87ms | tok/sec: 18,373 | mfu: 5.94 | epoch: 1 | total time: 0.88m
step 00127 (42.33%) | loss: 2.926819 | lrm: 1.00 | dt: 445.93ms | tok/sec: 18,370 | mfu: 5.94 | epoch: 1 | total time: 0.89m
step 00128 (42.67%) | loss: 2.935924 | lrm: 1.00 | dt: 445.40ms | tok/sec: 18,392 | mfu: 5.95 | epoch: 1 | total time: 0.89m
step 00129 (43.00%) | loss: 2.941839 | lrm: 1.00 | dt: 393.85ms | tok/sec: 20,799 | mfu: 6.73 | epoch: 1 | total time: 0.90m
step 00130 (43.33%) | loss: 3.003756 | lrm: 1.00 | dt: 444.54ms | tok/sec: 18,427 | mfu: 5.96 | epoch: 1 | total time: 0.91m
step 00131 (43.67%) | loss: 2.937356 | lrm: 1.00 | dt: 447.44ms | tok/sec: 18,308 | mfu: 5.92 | epoch: 1 | total time: 0.92m
step 00132 (44.00%) | loss: 2.915830 | lrm: 1.00 | dt: 443.09ms | tok/sec: 18,488 | mfu: 5.98 | epoch: 1 | total time: 0.92m
step 00133 (44.33%) | loss: 2.829165 | lrm: 1.00 | dt: 446.50ms | tok/sec: 18,347 | mfu: 5.93 | epoch: 1 | total time: 0.93m
step 00134 (44.67%) | loss: 2.773117 | lrm: 1.00 | dt: 392.92ms | tok/sec: 20,849 | mfu: 6.74 | epoch: 1 | total time: 0.94m
step 00135 (45.00%) | loss: 2.682950 | lrm: 1.00 | dt: 447.15ms | tok/sec: 18,320 | mfu: 5.93 | epoch: 1 | total time: 0.94m
step 00136 (45.33%) | loss: 2.664756 | lrm: 1.00 | dt: 446.64ms | tok/sec: 18,341 | mfu: 5.93 | epoch: 1 | total time: 0.95m
step 00137 (45.67%) | loss: 2.674443 | lrm: 1.00 | dt: 443.85ms | tok/sec: 18,456 | mfu: 5.97 | epoch: 1 | total time: 0.96m
step 00138 (46.00%) | loss: 2.598838 | lrm: 1.00 | dt: 445.11ms | tok/sec: 18,404 | mfu: 5.95 | epoch: 1 | total time: 0.97m
step 00139 (46.33%) | loss: 2.593350 | lrm: 1.00 | dt: 446.05ms | tok/sec: 18,365 | mfu: 5.94 | epoch: 1 | total time: 0.97m
step 00140 (46.67%) | loss: 2.612561 | lrm: 1.00 | dt: 445.66ms | tok/sec: 18,381 | mfu: 5.95 | epoch: 1 | total time: 0.98m
step 00141 (47.00%) | loss: 2.586562 | lrm: 1.00 | dt: 446.83ms | tok/sec: 18,333 | mfu: 5.93 | epoch: 1 | total time: 0.99m
step 00142 (47.33%) | loss: 2.591792 | lrm: 1.00 | dt: 444.94ms | tok/sec: 18,411 | mfu: 5.96 | epoch: 1 | total time: 1.00m
step 00143 (47.67%) | loss: 2.597010 | lrm: 1.00 | dt: 447.16ms | tok/sec: 18,320 | mfu: 5.93 | epoch: 1 | total time: 1.00m
